session_id,user_id,vehicle_id,station_id,start_time,end_time,duration_min,energy_kWh,session_day,session_type
CS1135,U253,V114,S006,2024-11-25 17:46:00,2024-11-25 18:49:00,63,36.61,Weekday,Emergency
CS1136,U448,V040,S016,2024-11-25 15:05:00,2024-11-25 16:41:00,96,69.19,Weekend,Occasional
CS1137,U002,V013,S071,2024-11-24 21:39:00,2024-11-24 22:18:00,39,29.03,Weekday,Regular
CS1138,U304,V260,S079,2024-11-17 15:59:00,2024-11-17 17:54:00,115,84.98,Weekday,Emergency
CS1139,U004,V186,S003,2024-11-16 06:25:00,2024-11-16 06:56:00,31,16.84,Weekend,Occasional
CS1140,U245,V121,S006,2024-11-02 20:12:00,2024-11-02 21:38:00,86,54.47,Weekday,Emergency
CS1141,U225,V274,S084,2024-11-17 11:59:00,2024-11-17 13:16:00,77,27.61,Weekday,Emergency
CS1142,U058,V111,S033,2024-11-13 08:14:00,2024-11-13 09:13:00,59,32.53,Weekday,Occasional
CS1143,U008,V366,S070,2024-11-21 10:55:00,2024-11-21 12:37:00,102,52.14,Weekday,Regular
CS1144,U151,V039,S014,2024-11-08 10:22:00,2024-11-08 11:39:00,77,26.02,Weekend,Occasional
CS1145,U180,V175,S014,2024-11-26 22:29:00,2024-11-26 23:57:00,88,28.08,Weekday,Emergency
CS1146,U452,V281,S030,2024-11-15 13:46:00,2024-11-15 15:35:00,109,95.87,Weekend,Regular
CS1147,U343,V200,S048,2024-11-18 10:27:00,2024-11-18 11:48:00,81,41.5,Weekend,Emergency
CS1148,U192,V473,S063,2024-11-16 20:37:00,2024-11-16 22:07:00,90,40.7,Weekend,Emergency
CS1149,U360,V217,S100,2024-11-03 22:04:00,2024-11-03 23:59:00,115,86.52,Weekday,Regular
CS1150,U448,V044,S065,2024-11-18 19:30:00,2024-11-18 20:38:00,68,17.62,Weekend,Occasional
CS1151,U466,V139,S076,2024-11-03 10:57:00,2024-11-03 12:37:00,100,77.64,Weekend,Emergency
CS1152,U273,V144,S030,2024-11-28 17:47:00,2024-11-28 18:57:00,70,44.78,Weekday,Emergency
CS1153,U131,V494,S082,2024-11-17 16:26:00,2024-11-17 16:57:00,31,12.83,Weekday,Emergency
CS1154,U432,V092,S085,2024-11-11 09:32:00,2024-11-11 10:49:00,77,30.18,Weekday,Regular
CS1155,U013,V198,S077,2024-11-21 21:48:00,2024-11-21 23:12:00,84,23.11,Weekday,Regular
CS1156,U455,V500,S095,2024-11-14 08:09:00,2024-11-14 09:59:00,110,85.26,Weekday,Emergency
CS1157,U027,V049,S020,2024-11-11 17:12:00,2024-11-11 17:52:00,40,22.01,Weekend,Emergency
CS1158,U394,V352,S011,2024-11-11 17:39:00,2024-11-11 18:48:00,69,43.35,Weekend,Emergency
CS1159,U287,V029,S100,2024-11-26 15:24:00,2024-11-26 16:31:00,67,46.02,Weekday,Emergency
CS1160,U008,V463,S014,2024-11-03 14:17:00,2024-11-03 14:47:00,30,25.91,Weekend,Emergency
CS1161,U260,V451,S043,2024-11-21 18:06:00,2024-11-21 20:01:00,115,72.48,Weekend,Regular
CS1162,U226,V226,S003,2024-11-16 16:40:00,2024-11-16 17:22:00,42,20.38,Weekend,Emergency
CS1163,U443,V044,S066,2024-11-09 14:38:00,2024-11-09 15:13:00,35,9.25,Weekday,Occasional
CS1164,U203,V401,S002,2024-11-01 06:03:00,2024-11-01 07:57:00,114,49.88,Weekday,Emergency
CS1165,U208,V459,S012,2024-11-09 22:59:00,2024-11-09 23:40:00,41,24.09,Weekend,Occasional
CS1166,U139,V145,S023,2024-11-27 08:42:00,2024-11-27 10:06:00,84,61.64,Weekday,Occasional
CS1167,U102,V428,S090,2024-11-07 18:50:00,2024-11-07 20:19:00,89,63.3,Weekday,Regular
CS1168,U322,V222,S029,2024-11-18 14:10:00,2024-11-18 16:07:00,117,38.64,Weekend,Occasional
CS1169,U160,V121,S083,2024-11-24 06:02:00,2024-11-24 07:14:00,72,59.66,Weekend,Occasional
CS1170,U137,V387,S012,2024-11-22 16:18:00,2024-11-22 18:09:00,111,86.5,Weekend,Occasional
CS1171,U172,V206,S013,2024-11-12 10:51:00,2024-11-12 12:11:00,80,56.52,Weekend,Regular
CS1172,U242,V422,S022,2024-11-09 08:57:00,2024-11-09 10:32:00,95,72.72,Weekend,Regular
CS1173,U332,V337,S045,2024-11-15 14:10:00,2024-11-15 14:50:00,40,27.22,Weekday,Emergency
CS1174,U337,V347,S060,2024-11-06 11:39:00,2024-11-06 13:04:00,85,28.52,Weekend,Occasional
CS1175,U439,V359,S027,2024-11-14 13:34:00,2024-11-14 15:27:00,113,81.38,Weekend,Emergency
CS1176,U130,V280,S081,2024-11-09 15:22:00,2024-11-09 16:18:00,56,25.4,Weekend,Emergency
CS1177,U444,V082,S061,2024-11-13 19:59:00,2024-11-13 21:38:00,99,45.51,Weekday,Emergency
CS1178,U038,V025,S095,2024-11-06 12:52:00,2024-11-06 14:28:00,96,40.51,Weekend,Emergency
CS1179,U297,V071,S008,2024-11-02 07:00:00,2024-11-02 08:16:00,76,22.57,Weekend,Emergency
CS1180,U378,V484,S084,2024-11-28 07:19:00,2024-11-28 07:58:00,39,13.2,Weekday,Occasional
CS1181,U234,V240,S097,2024-11-23 15:28:00,2024-11-23 16:23:00,55,25.58,Weekday,Regular
CS1182,U166,V172,S035,2024-11-20 13:46:00,2024-11-20 14:52:00,66,41.48,Weekday,Regular
CS1183,U050,V061,S091,2024-11-25 22:58:00,2024-11-26 00:26:00,88,55.14,Weekend,Occasional
CS1184,U159,V257,S032,2024-11-20 22:01:00,2024-11-20 23:13:00,72,32.77,Weekend,Occasional
CS1185,U179,V283,S007,2024-11-11 08:54:00,2024-11-11 10:54:00,120,98.3,Weekday,Regular
CS1186,U060,V450,S069,2024-11-15 18:40:00,2024-11-15 19:13:00,33,21.97,Weekend,Regular
CS1187,U290,V016,S092,2024-11-18 15:15:00,2024-11-18 15:58:00,43,24.41,Weekend,Regular
CS1188,U310,V419,S094,2024-11-27 12:07:00,2024-11-27 13:49:00,102,45.69,Weekday,Regular
CS1189,U474,V312,S061,2024-11-22 21:37:00,2024-11-22 22:40:00,63,50.05,Weekday,Emergency
CS1190,U153,V385,S047,2024-11-13 08:12:00,2024-11-13 10:10:00,118,46.96,Weekday,Regular
CS1191,U475,V409,S050,2024-11-17 11:21:00,2024-11-17 12:14:00,53,17.2,Weekend,Emergency
CS1192,U380,V323,S053,2024-11-21 09:36:00,2024-11-21 10:11:00,35,26.21,Weekend,Occasional
CS1193,U088,V373,S032,2024-11-26 15:16:00,2024-11-26 16:38:00,82,57.88,Weekend,Occasional
CS1194,U371,V145,S025,2024-11-12 22:41:00,2024-11-12 23:47:00,66,50.53,Weekend,Emergency
CS1195,U455,V318,S073,2024-11-02 21:34:00,2024-11-02 23:34:00,120,57.69,Weekend,Regular
CS1196,U150,V122,S076,2024-11-10 11:51:00,2024-11-10 13:44:00,113,79.07,Weekend,Emergency
CS1197,U115,V340,S028,2024-11-24 13:33:00,2024-11-24 14:55:00,82,20.23,Weekday,Regular
CS1198,U476,V098,S041,2024-11-04 17:18:00,2024-11-04 18:19:00,61,50.65,Weekday,Regular
CS1199,U307,V204,S074,2024-11-03 11:03:00,2024-11-03 12:30:00,87,61.1,Weekend,Occasional
CS1200,U191,V479,S097,2024-11-01 09:05:00,2024-11-01 09:36:00,31,18.49,Weekend,Occasional
CS1201,U470,V322,S022,2024-11-11 16:17:00,2024-11-11 17:29:00,72,31.56,Weekday,Emergency
CS1202,U162,V176,S057,2024-11-07 06:04:00,2024-11-07 06:34:00,30,26.85,Weekday,Occasional
CS1203,U035,V373,S036,2024-11-06 08:01:00,2024-11-06 08:57:00,56,42.57,Weekend,Emergency
CS1204,U113,V250,S030,2024-11-18 20:36:00,2024-11-18 21:43:00,67,55.58,Weekday,Occasional
CS1205,U019,V058,S059,2024-11-03 11:28:00,2024-11-03 13:24:00,116,65.52,Weekend,Occasional
CS1206,U327,V132,S015,2024-11-17 06:47:00,2024-11-17 07:28:00,41,25.2,Weekend,Emergency
CS1207,U345,V293,S071,2024-11-23 07:32:00,2024-11-23 08:23:00,51,18.59,Weekday,Emergency
CS1208,U435,V075,S016,2024-11-10 09:48:00,2024-11-10 11:26:00,98,76.42,Weekday,Emergency
CS1209,U233,V121,S003,2024-11-20 11:16:00,2024-11-20 12:21:00,65,54.91,Weekend,Emergency
CS1210,U002,V178,S061,2024-11-28 09:56:00,2024-11-28 10:28:00,32,16.75,Weekend,Emergency
CS1211,U177,V258,S061,2024-11-18 21:06:00,2024-11-18 22:23:00,77,35.69,Weekday,Occasional
CS1212,U302,V327,S016,2024-11-21 16:09:00,2024-11-21 18:03:00,114,66.56,Weekday,Regular
CS1213,U326,V270,S073,2024-11-12 16:16:00,2024-11-12 18:00:00,104,61.1,Weekend,Occasional
CS1214,U448,V179,S070,2024-11-19 07:41:00,2024-11-19 09:15:00,94,48.76,Weekend,Emergency
CS1215,U012,V093,S047,2024-11-11 12:10:00,2024-11-11 12:54:00,44,17.06,Weekend,Regular
CS1216,U323,V003,S057,2024-11-01 19:16:00,2024-11-01 20:19:00,63,21.15,Weekend,Regular
CS1217,U291,V154,S083,2024-11-26 10:59:00,2024-11-26 12:54:00,115,43.5,Weekend,Emergency
CS1218,U217,V404,S004,2024-11-15 14:11:00,2024-11-15 15:12:00,61,22.28,Weekend,Regular
CS1219,U067,V430,S073,2024-11-18 14:01:00,2024-11-18 15:51:00,110,87.62,Weekend,Emergency
CS1220,U228,V422,S019,2024-11-16 22:09:00,2024-11-16 23:01:00,52,39.97,Weekend,Regular
CS1221,U456,V006,S031,2024-11-05 10:45:00,2024-11-05 12:31:00,106,42.88,Weekday,Regular
CS1222,U471,V361,S045,2024-11-01 22:40:00,2024-11-02 00:29:00,109,89.69,Weekday,Occasional
CS1223,U338,V254,S064,2024-11-07 20:29:00,2024-11-07 22:23:00,114,40.77,Weekend,Emergency
CS1224,U158,V095,S001,2024-11-03 12:12:00,2024-11-03 12:51:00,39,26.09,Weekend,Emergency
CS1225,U489,V142,S018,2024-11-15 11:43:00,2024-11-15 13:34:00,111,94.69,Weekday,Occasional
CS1226,U268,V240,S075,2024-11-06 07:04:00,2024-11-06 08:43:00,99,47.41,Weekday,Regular
CS1227,U006,V440,S061,2024-11-19 18:23:00,2024-11-19 19:24:00,61,39.33,Weekend,Emergency
CS1228,U251,V445,S002,2024-11-09 07:39:00,2024-11-09 09:38:00,119,47.41,Weekend,Emergency
CS1229,U390,V037,S100,2024-11-19 07:31:00,2024-11-19 09:03:00,92,27.68,Weekday,Regular
CS1230,U078,V051,S040,2024-11-15 14:35:00,2024-11-15 15:25:00,50,17.75,Weekday,Emergency
CS1231,U405,V402,S060,2024-11-09 06:51:00,2024-11-09 07:22:00,31,22.3,Weekend,Occasional
CS1232,U409,V344,S043,2024-11-17 18:04:00,2024-11-17 19:37:00,93,45.87,Weekday,Occasional
CS1233,U297,V488,S063,2024-11-12 20:13:00,2024-11-12 21:24:00,71,45.46,Weekday,Emergency
CS1234,U011,V095,S045,2024-11-23 16:21:00,2024-11-23 18:02:00,101,78.94,Weekend,Occasional
CS1235,U391,V157,S093,2024-11-24 10:05:00,2024-11-24 11:41:00,96,43.13,Weekend,Emergency
CS1236,U175,V271,S042,2024-11-12 18:33:00,2024-11-12 20:10:00,97,73.75,Weekday,Occasional
CS1237,U035,V389,S071,2024-11-27 13:24:00,2024-11-27 15:04:00,100,77.44,Weekend,Emergency
CS1238,U385,V355,S042,2024-11-19 10:32:00,2024-11-19 11:32:00,60,53.96,Weekday,Emergency
CS1239,U429,V348,S040,2024-11-01 08:41:00,2024-11-01 10:31:00,110,85.18,Weekday,Regular
CS1240,U456,V374,S010,2024-11-03 20:28:00,2024-11-03 21:42:00,74,26.98,Weekend,Occasional
CS1241,U302,V171,S048,2024-11-12 12:57:00,2024-11-12 13:30:00,33,20.49,Weekend,Emergency
CS1242,U269,V300,S012,2024-11-21 12:14:00,2024-11-21 13:44:00,90,64.13,Weekend,Emergency
CS1243,U422,V019,S091,2024-11-24 17:43:00,2024-11-24 19:39:00,116,67.29,Weekday,Emergency
CS1244,U217,V129,S004,2024-11-03 09:38:00,2024-11-03 10:41:00,63,26.51,Weekend,Emergency
CS1245,U498,V328,S032,2024-11-19 06:56:00,2024-11-19 08:54:00,118,92.84,Weekend,Emergency
CS1246,U500,V060,S017,2024-11-09 13:41:00,2024-11-09 14:53:00,72,33.72,Weekday,Regular
CS1247,U162,V461,S007,2024-11-12 12:05:00,2024-11-12 14:03:00,118,72.72,Weekday,Emergency
CS1248,U292,V458,S066,2024-11-04 11:11:00,2024-11-04 13:04:00,113,36.9,Weekend,Occasional
CS1249,U161,V238,S063,2024-11-21 15:59:00,2024-11-21 16:46:00,47,25.99,Weekend,Occasional
CS1250,U086,V486,S041,2024-11-10 19:14:00,2024-11-10 20:38:00,84,61.96,Weekday,Emergency
CS1251,U281,V125,S025,2024-11-20 09:15:00,2024-11-20 11:13:00,118,83.52,Weekday,Emergency
CS1252,U009,V113,S069,2024-11-10 18:02:00,2024-11-10 19:32:00,90,30.02,Weekend,Occasional
CS1253,U295,V429,S002,2024-11-21 14:09:00,2024-11-21 15:36:00,87,53.08,Weekend,Regular
CS1254,U068,V260,S045,2024-11-04 16:47:00,2024-11-04 17:52:00,65,41.03,Weekend,Occasional
CS1255,U327,V135,S069,2024-11-05 09:03:00,2024-11-05 10:55:00,112,78.14,Weekend,Emergency
CS1256,U316,V260,S100,2024-11-19 06:24:00,2024-11-19 07:09:00,45,26.56,Weekend,Regular
CS1257,U130,V448,S091,2024-11-13 06:46:00,2024-11-13 08:17:00,91,51.22,Weekday,Occasional
CS1258,U481,V343,S049,2024-11-26 20:03:00,2024-11-26 21:21:00,78,31.79,Weekday,Occasional
CS1259,U393,V353,S042,2024-11-25 22:27:00,2024-11-25 23:07:00,40,33.16,Weekday,Occasional
CS1260,U491,V161,S085,2024-11-21 17:28:00,2024-11-21 18:09:00,41,31.65,Weekday,Regular
CS1261,U315,V462,S045,2024-11-28 16:43:00,2024-11-28 17:19:00,36,10.5,Weekend,Occasional
CS1262,U046,V243,S006,2024-11-03 10:44:00,2024-11-03 12:31:00,107,52.92,Weekday,Regular
CS1263,U094,V369,S027,2024-11-22 17:03:00,2024-11-22 18:01:00,58,27.03,Weekday,Regular
CS1264,U291,V196,S072,2024-11-12 11:48:00,2024-11-12 13:04:00,76,40.43,Weekend,Regular
CS1265,U489,V227,S033,2024-11-13 09:22:00,2024-11-13 10:37:00,75,33.81,Weekend,Emergency
CS1266,U038,V313,S037,2024-11-03 06:13:00,2024-11-03 06:51:00,38,21.81,Weekday,Occasional
CS1267,U237,V440,S022,2024-11-07 14:53:00,2024-11-07 16:32:00,99,72.42,Weekday,Emergency
CS1268,U473,V339,S047,2024-11-22 15:04:00,2024-11-22 16:56:00,112,84.39,Weekday,Occasional
CS1269,U197,V192,S040,2024-11-04 17:13:00,2024-11-04 18:30:00,77,68.56,Weekday,Regular
CS1270,U380,V212,S046,2024-11-17 19:19:00,2024-11-17 20:33:00,74,46.33,Weekend,Regular
CS1271,U189,V128,S015,2024-11-23 11:09:00,2024-11-23 11:54:00,45,31.3,Weekend,Regular
CS1272,U420,V130,S088,2024-11-27 19:41:00,2024-11-27 20:46:00,65,43.92,Weekend,Occasional
CS1273,U316,V498,S020,2024-11-04 16:21:00,2024-11-04 17:46:00,85,25.39,Weekday,Occasional
CS1274,U145,V109,S034,2024-11-01 19:31:00,2024-11-01 20:25:00,54,35.84,Weekday,Occasional
CS1275,U092,V221,S069,2024-11-18 17:55:00,2024-11-18 19:51:00,116,39.56,Weekend,Occasional
CS1276,U368,V413,S044,2024-11-21 22:39:00,2024-11-22 00:38:00,119,88.48,Weekend,Emergency
CS1277,U236,V449,S030,2024-11-14 20:38:00,2024-11-14 21:33:00,55,36.31,Weekday,Emergency
CS1278,U094,V068,S057,2024-11-24 08:13:00,2024-11-24 09:59:00,106,47.94,Weekend,Emergency
CS1279,U473,V095,S049,2024-11-23 19:49:00,2024-11-23 20:43:00,54,35.94,Weekday,Emergency
CS1280,U292,V174,S078,2024-11-28 15:12:00,2024-11-28 15:46:00,34,9.24,Weekend,Regular
CS1281,U019,V063,S005,2024-11-23 13:44:00,2024-11-23 14:32:00,48,27.68,Weekend,Occasional
CS1282,U227,V101,S099,2024-11-18 12:52:00,2024-11-18 14:30:00,98,43.31,Weekend,Regular
CS1283,U227,V209,S099,2024-11-18 15:11:00,2024-11-18 16:19:00,68,31.11,Weekend,Emergency
CS1284,U199,V141,S084,2024-11-12 12:13:00,2024-11-12 14:12:00,119,89.08,Weekday,Occasional
CS1285,U476,V388,S064,2024-11-26 18:30:00,2024-11-26 19:26:00,56,26.1,Weekday,Emergency
CS1286,U201,V149,S039,2024-11-20 16:18:00,2024-11-20 17:29:00,71,33.26,Weekday,Emergency
CS1287,U048,V012,S090,2024-11-03 06:49:00,2024-11-03 07:53:00,64,36.26,Weekend,Emergency
CS1288,U118,V309,S043,2024-11-04 19:26:00,2024-11-04 20:08:00,42,32.46,Weekend,Regular
CS1289,U398,V332,S038,2024-11-17 14:36:00,2024-11-17 15:18:00,42,13.22,Weekend,Occasional
CS1290,U364,V401,S067,2024-11-04 19:58:00,2024-11-04 21:42:00,104,52.09,Weekend,Emergency
CS1291,U118,V130,S037,2024-11-21 17:09:00,2024-11-21 18:01:00,52,36.36,Weekend,Emergency
CS1292,U441,V382,S075,2024-11-13 17:38:00,2024-11-13 19:26:00,108,43.82,Weekday,Regular
CS1293,U292,V267,S058,2024-11-13 19:08:00,2024-11-13 20:49:00,101,56.53,Weekday,Occasional
CS1294,U157,V330,S085,2024-11-27 07:20:00,2024-11-27 09:13:00,113,71.5,Weekend,Occasional
CS1295,U192,V065,S007,2024-11-25 11:53:00,2024-11-25 12:28:00,35,17.23,Weekday,Occasional
CS1296,U133,V161,S057,2024-11-24 08:46:00,2024-11-24 10:12:00,86,63.45,Weekend,Regular
CS1297,U010,V072,S009,2024-11-27 17:37:00,2024-11-27 18:22:00,45,14.62,Weekday,Regular
CS1298,U362,V463,S064,2024-11-19 06:35:00,2024-11-19 08:09:00,94,62.42,Weekend,Occasional
CS1299,U032,V274,S031,2024-11-10 08:29:00,2024-11-10 10:15:00,106,50.22,Weekend,Emergency
CS1300,U400,V389,S084,2024-11-03 17:48:00,2024-11-03 18:48:00,60,41.78,Weekend,Occasional
CS1301,U481,V466,S085,2024-11-18 20:42:00,2024-11-18 21:17:00,35,23.88,Weekday,Regular
CS1302,U089,V187,S075,2024-11-23 16:49:00,2024-11-23 18:00:00,71,37.28,Weekday,Emergency
CS1303,U047,V441,S006,2024-11-01 17:53:00,2024-11-01 18:28:00,35,12.01,Weekday,Occasional
CS1304,U099,V386,S064,2024-11-04 15:32:00,2024-11-04 16:40:00,68,64.98,Weekend,Emergency
CS1305,U152,V136,S040,2024-11-25 10:45:00,2024-11-25 12:03:00,78,29.28,Weekday,Regular
CS1306,U271,V164,S005,2024-11-02 11:28:00,2024-11-02 13:02:00,94,80.55,Weekday,Occasional
CS1307,U274,V268,S065,2024-11-08 06:44:00,2024-11-08 07:44:00,60,41.83,Weekday,Regular
CS1308,U065,V237,S041,2024-11-15 06:59:00,2024-11-15 07:53:00,54,38.74,Weekend,Emergency
CS1309,U450,V460,S096,2024-11-27 17:56:00,2024-11-27 19:38:00,102,55.6,Weekend,Occasional
CS1310,U336,V091,S005,2024-11-03 17:36:00,2024-11-03 19:04:00,88,29.1,Weekday,Emergency
CS1311,U178,V489,S033,2024-11-06 09:52:00,2024-11-06 10:40:00,48,23.77,Weekend,Occasional
CS1312,U158,V410,S030,2024-11-04 21:08:00,2024-11-04 22:44:00,96,54.37,Weekday,Emergency
CS1313,U478,V171,S039,2024-11-25 17:51:00,2024-11-25 19:19:00,88,62.37,Weekend,Occasional
CS1314,U420,V138,S099,2024-11-26 17:10:00,2024-11-26 18:52:00,102,65.3,Weekend,Occasional
CS1315,U096,V427,S017,2024-11-27 11:35:00,2024-11-27 12:32:00,57,21.75,Weekday,Emergency
CS1316,U228,V008,S100,2024-11-09 20:37:00,2024-11-09 21:37:00,60,35.88,Weekend,Regular
CS1317,U398,V331,S085,2024-11-28 14:31:00,2024-11-28 15:56:00,85,23.65,Weekend,Emergency
CS1318,U011,V314,S007,2024-11-08 10:56:00,2024-11-08 11:27:00,31,27.55,Weekend,Regular
CS1319,U285,V084,S084,2024-11-06 21:59:00,2024-11-06 23:40:00,101,32.78,Weekend,Emergency
CS1320,U428,V195,S016,2024-11-04 19:30:00,2024-11-04 21:23:00,113,73.69,Weekday,Regular
CS1321,U354,V278,S025,2024-11-20 21:29:00,2024-11-20 22:52:00,83,53.1,Weekday,Occasional
CS1322,U181,V019,S086,2024-11-25 11:19:00,2024-11-25 13:07:00,108,50.39,Weekend,Occasional
CS1323,U196,V245,S095,2024-11-15 10:34:00,2024-11-15 11:45:00,71,25.36,Weekend,Regular
CS1324,U279,V365,S074,2024-11-05 16:00:00,2024-11-05 17:35:00,95,37.52,Weekday,Occasional
CS1325,U270,V035,S023,2024-11-04 08:53:00,2024-11-04 09:34:00,41,36.19,Weekday,Emergency
CS1326,U148,V307,S026,2024-11-04 12:23:00,2024-11-04 13:06:00,43,15.67,Weekday,Regular
CS1327,U446,V295,S045,2024-11-16 16:03:00,2024-11-16 16:38:00,35,12.67,Weekend,Emergency
CS1328,U221,V197,S027,2024-11-02 10:48:00,2024-11-02 11:35:00,47,21.02,Weekday,Regular
CS1329,U026,V410,S032,2024-11-07 10:52:00,2024-11-07 11:30:00,38,22.67,Weekday,Emergency
CS1330,U315,V039,S064,2024-11-11 09:31:00,2024-11-11 11:22:00,111,32.34,Weekend,Emergency
CS1331,U479,V055,S031,2024-11-12 09:25:00,2024-11-12 11:22:00,117,95.56,Weekend,Emergency
CS1332,U339,V159,S066,2024-11-23 06:32:00,2024-11-23 07:45:00,73,55.62,Weekend,Occasional
CS1333,U492,V232,S044,2024-11-24 06:04:00,2024-11-24 07:24:00,80,45.35,Weekend,Occasional
CS1334,U278,V307,S015,2024-11-04 15:38:00,2024-11-04 16:47:00,69,25.15,Weekday,Emergency
CS1335,U137,V472,S029,2024-11-22 22:56:00,2024-11-23 00:13:00,77,24.04,Weekday,Regular
CS1336,U160,V020,S087,2024-11-22 14:50:00,2024-11-22 16:43:00,113,37.17,Weekday,Occasional
CS1337,U150,V372,S029,2024-11-20 21:07:00,2024-11-20 22:18:00,71,51.36,Weekday,Emergency
CS1338,U248,V160,S007,2024-11-19 06:49:00,2024-11-19 07:46:00,57,26.37,Weekday,Occasional
CS1339,U381,V170,S024,2024-11-13 12:47:00,2024-11-13 13:19:00,32,23.39,Weekday,Emergency
CS1340,U176,V392,S013,2024-11-07 18:35:00,2024-11-07 20:06:00,91,27.3,Weekend,Emergency
CS1341,U076,V064,S086,2024-11-20 07:12:00,2024-11-20 08:37:00,85,36.13,Weekend,Emergency
CS1342,U080,V175,S049,2024-11-21 10:51:00,2024-11-21 11:30:00,39,13.52,Weekend,Regular
CS1343,U476,V311,S012,2024-11-11 08:59:00,2024-11-11 10:47:00,108,72.42,Weekday,Emergency
CS1344,U311,V441,S059,2024-11-14 15:50:00,2024-11-14 17:25:00,95,39.55,Weekday,Emergency
CS1345,U437,V118,S083,2024-11-06 08:35:00,2024-11-06 09:26:00,51,36.94,Weekday,Emergency
CS1346,U289,V439,S059,2024-11-04 17:33:00,2024-11-04 18:39:00,66,32.44,Weekend,Occasional
CS1347,U043,V287,S078,2024-11-23 14:18:00,2024-11-23 14:57:00,39,24.69,Weekday,Emergency
CS1348,U396,V138,S063,2024-11-11 13:07:00,2024-11-11 14:29:00,82,52.0,Weekend,Regular
CS1349,U124,V319,S080,2024-11-18 21:34:00,2024-11-18 22:20:00,46,20.92,Weekday,Occasional
CS1350,U326,V230,S026,2024-11-20 13:14:00,2024-11-20 14:10:00,56,24.22,Weekend,Regular
CS1351,U342,V258,S088,2024-11-20 16:07:00,2024-11-20 16:40:00,33,11.89,Weekday,Occasional
CS1352,U479,V198,S045,2024-11-21 06:28:00,2024-11-21 07:57:00,89,26.01,Weekday,Emergency
CS1353,U208,V344,S038,2024-11-10 11:40:00,2024-11-10 12:23:00,43,20.99,Weekday,Emergency
CS1354,U249,V271,S059,2024-11-27 18:28:00,2024-11-27 19:37:00,69,50.03,Weekday,Regular
CS1355,U452,V409,S029,2024-11-09 19:12:00,2024-11-09 20:11:00,59,17.16,Weekend,Occasional
CS1356,U290,V143,S017,2024-11-05 18:24:00,2024-11-05 18:56:00,32,28.22,Weekend,Emergency
CS1357,U381,V308,S057,2024-11-20 21:25:00,2024-11-20 22:24:00,59,35.33,Weekend,Regular
CS1358,U211,V150,S034,2024-11-12 21:35:00,2024-11-12 22:51:00,76,57.16,Weekday,Regular
CS1359,U140,V317,S056,2024-11-13 21:03:00,2024-11-13 22:20:00,77,30.99,Weekday,Emergency
CS1360,U368,V011,S091,2024-11-28 11:11:00,2024-11-28 11:45:00,34,15.49,Weekend,Occasional
CS1361,U245,V323,S019,2024-11-07 10:37:00,2024-11-07 11:53:00,76,57.02,Weekday,Occasional
CS1362,U312,V457,S023,2024-11-03 19:10:00,2024-11-03 20:24:00,74,57.98,Weekend,Emergency
CS1363,U022,V388,S012,2024-11-09 14:20:00,2024-11-09 15:17:00,57,27.75,Weekend,Occasional
CS1364,U489,V144,S046,2024-11-17 20:04:00,2024-11-17 21:57:00,113,62.67,Weekday,Emergency
CS1365,U300,V159,S036,2024-11-26 20:19:00,2024-11-26 22:03:00,104,85.52,Weekend,Regular
CS1366,U172,V255,S037,2024-11-19 12:51:00,2024-11-19 13:43:00,52,36.56,Weekday,Regular
CS1367,U428,V063,S090,2024-11-15 12:12:00,2024-11-15 13:56:00,104,50.62,Weekday,Regular
CS1368,U167,V343,S081,2024-11-14 15:17:00,2024-11-14 15:52:00,35,12.54,Weekend,Emergency
CS1369,U415,V390,S065,2024-11-28 21:53:00,2024-11-28 23:47:00,114,85.58,Weekend,Regular
CS1370,U124,V167,S047,2024-11-16 16:59:00,2024-11-16 17:49:00,50,17.79,Weekday,Regular
CS1371,U365,V089,S001,2024-11-01 17:41:00,2024-11-01 18:56:00,75,65.97,Weekday,Regular
CS1372,U391,V017,S033,2024-11-20 16:34:00,2024-11-20 17:52:00,78,49.25,Weekend,Regular
CS1373,U272,V476,S079,2024-11-11 20:58:00,2024-11-11 21:50:00,52,30.04,Weekend,Emergency
CS1374,U300,V061,S078,2024-11-25 06:04:00,2024-11-25 06:46:00,42,27.78,Weekday,Emergency
CS1375,U309,V411,S064,2024-11-25 09:58:00,2024-11-25 11:22:00,84,33.95,Weekday,Emergency
CS1376,U011,V461,S093,2024-11-19 11:44:00,2024-11-19 12:35:00,51,34.28,Weekday,Emergency
CS1377,U417,V354,S043,2024-11-18 09:26:00,2024-11-18 10:49:00,83,30.9,Weekend,Emergency
CS1378,U194,V414,S069,2024-11-20 10:22:00,2024-11-20 12:03:00,101,38.41,Weekday,Emergency
CS1379,U481,V254,S056,2024-11-10 06:42:00,2024-11-10 08:40:00,118,39.29,Weekend,Regular
CS1380,U420,V013,S016,2024-11-12 06:51:00,2024-11-12 07:38:00,47,41.05,Weekday,Regular
CS1381,U443,V176,S086,2024-11-20 20:57:00,2024-11-20 22:39:00,102,93.2,Weekend,Emergency
CS1382,U189,V081,S040,2024-11-07 11:09:00,2024-11-07 12:50:00,101,51.31,Weekday,Occasional
CS1383,U196,V416,S098,2024-11-08 18:14:00,2024-11-08 19:54:00,100,35.22,Weekday,Regular
CS1384,U353,V389,S038,2024-11-23 20:17:00,2024-11-23 20:53:00,36,23.49,Weekend,Regular
