station name,street address,city,state,zip,ev level1 evse num,ev level2 evse num,ev dc fast count,ev network,ev connector types,access code,facility type,total_chargers,has_level1,has_level2,has_dc_fast,zip_code,county_name,electricity_rate_per_kwh,rate_tier_x,rate_per_kwh,rate_tier_y
Big Canyon Country Club - Tesla Destination,1 Big Canyon Dr,Newport Beach,CA,92660,0.0,4.0,0.0,Tesla Destination,TESLA,public,,4.0,False,True,False,92660.0,Orange,0.3869,Lowest,0.3869,Lowest
Bighorn Golf Club - Tesla Destination,255 Palowet Dr,Palm Desert,CA,92260,0.0,4.0,0.0,Tesla Destination,J1772 TESLA,public,,4.0,False,True,False,92260.0,Riverside,0.3869,Lowest,0.3869,Lowest
Bishop Ranch Business Park - Tesla Destination,2453 Camino Ramon,San Ramon,CA,94583,0.0,4.0,0.0,Tesla Destination,TESLA,public,,4.0,False,True,False,94583.0,Contra Costa,0.4597,Low,0.4597,Low
Broadstone on Fairfax - Tesla Destination,947 South Fairfax Ave,Los Angeles,CA,90036,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,90036.0,Los Angeles,0.3,Lowest,0.3,Lowest
Casino M8trix - Tesla Destination,1887 Matrix Blvd,San Jose,CA,95110,0.0,4.0,0.0,Tesla Destination,J1772 TESLA,public,,4.0,False,True,False,95110.0,Santa Clara,0.4597,Low,0.4597,Low
Castle Rock State Park - Tesla Destination,15000 Skyline Boulevard,Los Gatos,CA,95033,0.0,4.0,0.0,Tesla Destination,J1772 TESLA,public,,4.0,False,True,False,95033.0,Santa Clara,0.4597,Low,0.4597,Low
Corral de Tierra Country Club - Tesla Destination,81 Corral de Tierra Road,Salinas,CA,93908,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,93908.0,Monterey,0.4597,Low,0.4597,Low
Cottage Grove Inn - Tesla Destination,1711 Lincoln Ave,Calistoga,CA,94515,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,94515.0,Napa,0.4597,Low,0.4597,Low
ENVi Mobile Car Wash - Tesla Destination,14108 Western Ave,Gardena,CA,90249,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,90249.0,Los Angeles,0.3,Lowest,0.3,Lowest
Fort Ross Vineyard & Winery - Tesla Destination,15725 Meyers Grade Rd,Jenner,CA,95450,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,95450.0,Sonoma,0.4597,Low,0.4597,Low
Four Seasons Resort The Biltmore Santa Barbara - Tesla Destination,1260 Channel Dr,Santa Barbara,CA,93108,0.0,4.0,0.0,Tesla Destination,TESLA,public,,4.0,False,True,False,93108.0,Santa Barbara,0.4597,Low,0.4597,Low
Golden Door Luxury Resort & Spa - Tesla Destination,777 Deer Springs Rd,San Marcos,CA,92069,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,92069.0,San Diego,0.4597,Low,0.4597,Low
Groth Vineyards & Winery - Tesla Destination,750 Oakville Cross Rd,Oakville,CA,94562,0.0,4.0,0.0,Tesla Destination,J1772 TESLA,public,,4.0,False,True,False,94562.0,Napa,0.4597,Low,0.4597,Low
H3Hotel - Tesla Destination,227 Healdsburg Ave,Healdsburg,CA,95448,0.0,6.0,0.0,Tesla Destination,J1772 TESLA,public,,6.0,False,True,False,95448.0,Sonoma,0.4597,Low,0.4597,Low
Hacienda Robles - Tesla Destination,7129 San Gregorio Rd,Atascadero,CA,93422,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,93422.0,San Luis Obispo,0.4597,Low,0.4597,Low
Hanford House Inn - Tesla Destination,61 Hanford St,Sutter Creek,CA,95685,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,95685.0,Amador,0.4597,Low,0.4597,Low
Hawthorne-Hawthorne - Tesla Destination,1 Rocket Rd,Hawthorne,CA,90250,0.0,8.0,0.0,Tesla Destination,TESLA,public,,8.0,False,True,False,90250.0,Los Angeles,0.3,Lowest,0.3,Lowest
Hilton Garden Inn Lompoc - Tesla Destination,1201 N H Street,Lompoc,CA,93436,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,93436.0,Santa Barbara,0.4597,Low,0.4597,Low
Holiday Inn Express & Suites Redding - Tesla Destination,2240 Hilltop Dr,Redding,CA,96002,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,96002.0,Shasta,0.4597,Low,0.4597,Low
Hyatt Regency La Jolla at Aventine - Tesla Destination,3777 La Jolla Village Dr,San Diego,CA,92122,0.0,10.0,0.0,Tesla Destination,TESLA,public,,10.0,False,True,False,92122.0,San Diego,0.4597,Low,0.4597,Low
Jonathan Club - Tesla Destination,545 S Figueroa St,Los Angeles,CA,90071,0.0,4.0,0.0,Tesla Destination,TESLA,public,,4.0,False,True,False,90071.0,Los Angeles,0.3,Lowest,0.3,Lowest
La Serena Villas - Tesla Destination,339 S Belardo Rd,Palm Springs,CA,92262,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,92262.0,Riverside,0.3869,Lowest,0.3869,Lowest
Lexington Inn - San Luis Obispo - Tesla Destination,2050 Garfield St,San Luis Obispo,CA,93401,0.0,2.0,0.0,Tesla Destination,J1772 TESLA,public,,2.0,False,True,False,93401.0,San Luis Obispo,0.4597,Low,0.4597,Low
Makers Quarter - Tesla Destination,1601 Broadway,San Diego,CA,92101,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,92101.0,San Diego,0.4597,Low,0.4597,Low
Marc Air - Tesla Destination,4349 Old Santa Fe Road,San Luis Obispo,CA,93401,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,93401.0,San Luis Obispo,0.4597,Low,0.4597,Low
Monterey Peninsula Country Club - Tesla Destination,3000 Club Road,Del Monte Forest,CA,93953,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,93953.0,Monterey,0.4597,Low,0.4597,Low
Napa Jet Center - Tesla Destination,2030 Airport Rd,Napa,CA,94558,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,94558.0,Napa,0.4597,Low,0.4597,Low
Napa Valley Country Club - Tesla Destination,3385 Hagen Road,Napa,CA,94558,0.0,3.0,0.0,Tesla Destination,TESLA,public,,3.0,False,True,False,94558.0,Napa,0.4597,Low,0.4597,Low
One Fine Stay - Tesla Destination,141 N Beverly Glen Blvd,Los Angeles,CA,90077,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,90077.0,Los Angeles,0.3,Lowest,0.3,Lowest
Opus One - Tesla Destination,7900 St Helena Hwy,Napa,CA,94558,0.0,4.0,0.0,Tesla Destination,J1772 TESLA,public,,4.0,False,True,False,94558.0,Napa,0.4597,Low,0.4597,Low
"OSIsoft, LLC - Tesla Destination",1600 Alvarado St,San Leandro,CA,94577,0.0,12.0,0.0,Tesla Destination,TESLA,public,,12.0,False,True,False,94577.0,Alameda,0.4597,Low,0.4597,Low
Oxford Suites Paso Robles - Tesla Destination,800 4th St,Paso Robles,CA,93446,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,93446.0,San Luis Obispo,0.4597,Low,0.4597,Low
Paraduxx Vineyards - Tesla Destination,7257 Silverado Trail,Napa,CA,94558,0.0,1.0,0.0,Non-Networked,J1772,public,,1.0,False,True,False,94558.0,Napa,0.4597,Low,0.4597,Low
Pegasus Elite Aviation - Tesla Destination,7943 Woodley Ave,Van Nuys,CA,91406,0.0,3.0,0.0,Tesla Destination,TESLA,public,,3.0,False,True,False,91406.0,Los Angeles,0.3,Lowest,0.3,Lowest
Peninsula Hotel Beverly Hills - Tesla Destination,9882 S Santa Monica Blvd.,Beverly Hills,CA,90212,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,90212.0,Los Angeles,0.3,Lowest,0.3,Lowest
Proper Hotel Santa Monica - Tesla Destination,1437 7th St,Santa Monica,CA,90401,0.0,4.0,0.0,Tesla Destination,TESLA,public,,4.0,False,True,False,90401.0,Los Angeles,0.3,Lowest,0.3,Lowest
RW Ranch - Tesla Destination,8088 High Rd,Lucerne Valley,CA,92356,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,92356.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Samaritan Medical Tower - Tesla Destination,1127 Wilshire Boulevard,Los Angeles,CA,90017,0.0,3.0,0.0,Tesla Destination,TESLA,public,,3.0,False,True,False,90017.0,Los Angeles,0.3,Lowest,0.3,Lowest
Santa Clara University - Tesla Destination,500 El Camino Real,Santa Clara,CA,95050,0.0,1.0,0.0,Non-Networked,J1772,public,,1.0,False,True,False,95050.0,Santa Clara,0.4597,Low,0.4597,Low
Saticoy Country Club - Tesla Destination,4450 N Clubhouse Dr,Somis,CA,93066,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,93066.0,Ventura,0.3869,Lowest,0.3869,Lowest
Singlethread Farms - Tesla Destination,131 North Street,Healdsburg,CA,95448,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,95448.0,Sonoma,0.4597,Low,0.4597,Low
Spoto Family Wines - Tesla Destination,3630 Meadow Ln,Sacramento,CA,95864,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,95864.0,Sacramento,0.3869,Lowest,0.3869,Lowest
Sun Air Jets - Tesla Destination,855 Aviation Dr,Camarillo,CA,93010,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,93010.0,Ventura,0.3869,Lowest,0.3869,Lowest
The Collection at RiverPark - Tesla Destination,2751 Park View Ct,Oxnard,CA,93036,0.0,1.0,0.0,Tesla Destination,TESLA,public,,1.0,False,True,False,93036.0,Ventura,0.3869,Lowest,0.3869,Lowest
The Current Living - Tesla Destination,707 East Ocean Boulevard,Long Beach,CA,90802,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,90802.0,Los Angeles,0.3,Lowest,0.3,Lowest
The Hollywood Roosevelt - Tesla Destination,7000 Hollywood Blvd,Los Angeles,CA,90028,0.0,6.0,0.0,Tesla Destination,J1772 TESLA,public,,6.0,False,True,False,90028.0,Los Angeles,0.3,Lowest,0.3,Lowest
The Padre Hotel - Tesla Destination,1702 18th St,Bakersfield,CA,93301,0.0,3.0,0.0,Tesla Destination,J1772 TESLA,public,,3.0,False,True,False,93301.0,Kern,0.4597,Low,0.4597,Low
The Vintage Club - Tesla Destination,75-001 Vintage Drive West,Indian Wells,CA,92210,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,92210.0,Riverside,0.3869,Lowest,0.3869,Lowest
Timber Cove Resort - Tesla Destination,21780 Hwy 1,Jenner,CA,95450,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,95450.0,Sonoma,0.4597,Low,0.4597,Low
UGP - Tesla Destination,2240 S. Sepulveda Blvd,Los Angeles,CA,90064,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,90064.0,Los Angeles,0.3,Lowest,0.3,Lowest
Universal Studios Hollywood - Tesla Destination,8039 Universal City Plaza,Universal City,CA,91608,0.0,2.0,0.0,Tesla Destination,J1772 TESLA,public,,2.0,False,True,False,91608.0,Los Angeles,0.3,Lowest,0.3,Lowest
University Business Park - Tesla Destination,2801 Mission St,Santa Cruz,CA,95060,0.0,10.0,0.0,Tesla Destination,J1772 TESLA,public,,10.0,False,True,False,95060.0,Santa Cruz,0.4597,Low,0.4597,Low
Viejas Casino and Resort - Tesla Destination,5000 Willows Rd,Alpine,CA,91901,0.0,4.0,0.0,Tesla Destination,TESLA,public,,4.0,False,True,False,91901.0,San Diego,0.4597,Low,0.4597,Low
Vista Sotheby's international Realty - Tesla Destination,608 Silver Spur,Rolling Hills Estates,CA,90274,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,90274.0,Los Angeles,0.3,Lowest,0.3,Lowest
VNT Properties - Tesla Destination,201 E Center St # 108,Anaheim,CA,92805,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,92805.0,Orange,0.3869,Lowest,0.3869,Lowest
Whitehawk Lodge and Golf - Tesla Destination,768 Whitehawk Dr,Clio,CA,96106,0.0,2.0,0.0,Tesla Destination,TESLA,public,,2.0,False,True,False,96106.0,Plumas,0.4597,Low,0.4597,Low
Runway Mall - Tesla Supercharger,12746 W Jefferson Blvd,"Playa Vista, CA",CA,90094,0.0,0.0,14.0,Tesla,TESLA,public,SHOPPING_MALL,14.0,False,False,True,90094.0,Los Angeles,0.3,Lowest,0.3,Lowest
Target - Tesla Supercharger,95 Holger Way,San Jose,CA,95134,0.0,0.0,16.0,Tesla,TESLA,public,SHOPPING_CENTER,16.0,False,False,True,95134.0,Santa Clara,0.4597,Low,0.4597,Low
Home2 Suites by Hilton - Los Angeles Montebello,988 Via San Clemente,Montebello,CA,90640,0.0,6.0,0.0,Non-Networked,J1772,public,HOTEL,6.0,False,True,False,90640.0,Los Angeles,0.3,Lowest,0.3,Lowest
Hilton Garden Inn Los Angeles Montebello,801 Via San Clemente,Montebello,CA,90640,0.0,4.0,0.0,Non-Networked,J1772,public,HOTEL,4.0,False,True,False,90640.0,Los Angeles,0.3,Lowest,0.3,Lowest
East Los Angeles College - Parking Structure 3,1301 Avenida Cesar Chavez,Monterey Park,CA,91754,0.0,2.0,0.0,Non-Networked,J1772,public,PARKING_GARAGE,2.0,False,True,False,91754.0,Los Angeles,0.3,Lowest,0.3,Lowest
"The Langham - Huntington, Pasadena",1401 S Oak Knoll,Pasadena,CA,91106,0.0,2.0,0.0,Non-Networked,J1772,public,HOTEL,2.0,False,True,False,91106.0,Los Angeles,0.3,Lowest,0.3,Lowest
Victorville Chevrolet,15425 Dos Palmas Rd,Victorville,CA,92392,0.0,2.0,0.0,Non-Networked,J1772,public,CAR_DEALER,2.0,False,True,False,92392.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
California Institute of Technology - North Wilson Parking Structure,341 S Wilson Ave,Pasadena,CA,91125,0.0,50.0,4.0,Non-Networked,CHADEMO J1772 J1772COMBO TESLA,public,COLLEGE_CAMPUS,54.0,False,True,True,91125.0,Los Angeles,0.3,Lowest,0.3,Lowest
California Institute of Technology - California Parking Structure,1248 E California Blvd,Pasadena,CA,91125,0.0,67.0,4.0,Non-Networked,CHADEMO J1772 J1772COMBO TESLA,public,COLLEGE_CAMPUS,71.0,False,True,True,91125.0,Los Angeles,0.3,Lowest,0.3,Lowest
Ace Hardware - Pasadena,60 N Sierra Madre Blvd,Pasadena,CA,91107,0.0,1.0,0.0,Non-Networked,TESLA,public,HARDWARE_STORE,1.0,False,True,False,91107.0,Los Angeles,0.3,Lowest,0.3,Lowest
Del Dios Middle School,1400 W 9th Ave,Escondido,CA,92025,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
Orange Glen Elementary School,2861 Valley Parkway,Escondido,CA,92025,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
District Office,2310 Aldergrove,Escondido,CA,92025,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
Bernardo Elementary,1122 Mountain Heights,Escondido,CA,92029,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92029.0,San Diego,0.4597,Low,0.4597,Low
Bear Valley Middle School,3003 Bear Valley Pkwy,Escondido,CA,92025,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
LR Green Elementary School,3115 Las Palmas,Escondido,CA,92025,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
Hidden Valley Middle School,2700 Reed Rd,Escondido,CA,92027,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92027.0,San Diego,0.4597,Low,0.4597,Low
Oak Hill Elementary School,1820 Oak Hill Dr,Escondido,CA,92025,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
Quantum Academy,420 N Falconer Rd,Escondido,CA,92027,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92027.0,San Diego,0.4597,Low,0.4597,Low
Rincon Middle School,925 Lehner Ave,Escondido,CA,92025,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
Reidy Creek Elementary,2869 N Broadway,Escondido,CA,92026,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92026.0,San Diego,0.4597,Low,0.4597,Low
Rock Springs Elementary,1155 Deodar Rd,Escondido,CA,92026,0.0,2.0,0.0,SHELL_RECHARGE,J1772,public,,2.0,False,True,False,92026.0,San Diego,0.4597,Low,0.4597,Low
Montebello Plaza,2401 W. Via Campo,Montebello,CA,90640,0.0,0.0,3.0,Electrify America,CHADEMO J1772COMBO,public,,3.0,False,False,True,90640.0,Los Angeles,0.3,Lowest,0.3,Lowest
SANTA ANA 5TH & SPURGEON,300 E 5th St,Santa Ana,CA,92701,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92701.0,Orange,0.3869,Lowest,0.3869,Lowest
SANTA ANA 301 E 4TH ST,301 E 4th St,Santa Ana,CA,92701,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92701.0,Orange,0.3869,Lowest,0.3869,Lowest
SANTA ANA BIRCH & 3RD,310 N Birch St,Santa Ana,CA,92701,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92701.0,Orange,0.3869,Lowest,0.3869,Lowest
SANTA ANA 5TH & MAIN,420 N Main St,Santa Ana,CA,92701,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92701.0,Orange,0.3869,Lowest,0.3869,Lowest
SANTA ANA CIVIC CENTER #1,20 Civic Center Plaza,Santa Ana,CA,92701,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92701.0,Orange,0.3869,Lowest,0.3869,Lowest
CENTERCAL EV3,6400 E Marina Dr,Long Beach,CA,90803,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90803.0,Los Angeles,0.3,Lowest,0.3,Lowest
RCEA EV NETWORK WILLOW CREEK,38949 CA-299,Willow Creek,CA,95573,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95573.0,Humboldt,0.4597,Low,0.4597,Low
RCEA EV NETWORK MCKINLEYVILLE,1505 City Center Rd,McKinleyville,CA,95519,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95519.0,Humboldt,0.4597,Low,0.4597,Low
RCEA EV NETWORK ATC,1385 8th St,Arcata,CA,95521,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95521.0,Humboldt,0.4597,Low,0.4597,Low
"Save Mart 650 (Fresno, CA)",4043 W. Clinton,Fresno,CA,93722,0.0,0.0,4.0,Electrify America,CHADEMO J1772COMBO,public,,4.0,False,False,True,93722.0,Fresno,0.4597,Low,0.4597,Low
SANTA ANA CIVIC CENTER #2,22 Civic Center Plaza,Santa Ana,CA,92701,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92701.0,Orange,0.3869,Lowest,0.3869,Lowest
"Save Mart 651 (Fresno, CA)",5750 North First St,Fresno,CA,93710,0.0,0.0,4.0,Electrify America,CHADEMO J1772COMBO,public,,4.0,False,False,True,93710.0,Fresno,0.4597,Low,0.4597,Low
DC CORRIDOR CORONA K DC3,470 Hidden Valley Pkwy,Corona,CA,92879,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,92879.0,Riverside,0.3869,Lowest,0.3869,Lowest
"Firebaugh, CA - Tesla Supercharger",46272 West Panoche Road,Firebaugh,CA,93622,0.0,0.0,56.0,Tesla,TESLA,public,GAS_STATION,56.0,False,False,True,93622.0,Fresno,0.4597,Low,0.4597,Low
Target - Tesla Supercharger,20745 Stevens Creek Boulevard,Cupertino,CA,95014,0.0,0.0,28.0,Tesla,TESLA,public,SHOPPING_CENTER,28.0,False,False,True,95014.0,Santa Clara,0.4597,Low,0.4597,Low
Target - Tesla Supercharger,12795 Main Street,Hesperia,CA,92345,0.0,0.0,20.0,Tesla,TESLA,public,SHOPPING_CENTER,20.0,False,False,True,92345.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Balboa Mesa - Tesla Supercharger,5617 Balboa Avenue,San Diego,CA,92111,0.0,0.0,16.0,Tesla,TESLA,public,SHOPPING_MALL,16.0,False,False,True,92111.0,San Diego,0.4597,Low,0.4597,Low
Target - Pacific Commons - Tesla Supercharger,43950 Pacific Commons Boulevard,Fremont,CA,94538,0.0,0.0,16.0,Tesla,TESLA,public,SHOPPING_CENTER,16.0,False,False,True,94538.0,Alameda,0.4597,Low,0.4597,Low
Bravo Farms Cheese Factory - Tesla Supercharger,36005 CA-99,Traver,CA,93673,0.0,0.0,16.0,Tesla,TESLA,public,RESTAURANT,16.0,False,False,True,93673.0,Tulare,0.4597,Low,0.4597,Low
Lot 13 - Tesla Supercharger,151 South Warren Street,Bishop,CA,93514,0.0,0.0,12.0,Tesla,TESLA,public,PARKING_LOT,12.0,False,False,True,93514.0,Inyo,0.3869,Lowest,0.3869,Lowest
Target - Tesla Supercharger,2185 Bronze Star Drive,Woodland,CA,95776,0.0,0.0,8.0,Tesla,TESLA,public,SHOPPING_CENTER,8.0,False,False,True,95776.0,Yolo,0.4597,Low,0.4597,Low
Woodland Gateway - Red Robin,2031 Bronze Star Dr,Woodland,CA,95776,0.0,4.0,0.0,Non-Networked,J1772,public,RESTAURANT,4.0,False,True,False,95776.0,Yolo,0.4597,Low,0.4597,Low
City of San Dimas - Municipal Parking Lot,135 W Bonita Ave,San Dimas,CA,91773,0.0,3.0,0.0,Non-Networked,J1772,public,PARKING_LOT,3.0,False,True,False,91773.0,Los Angeles,0.3,Lowest,0.3,Lowest
University of La Verne - Parking Structure,2021 D St,La Verne,CA,91750,0.0,6.0,0.0,Non-Networked,J1772,public,COLLEGE_CAMPUS,6.0,False,True,False,91750.0,Los Angeles,0.3,Lowest,0.3,Lowest
University of La Verne - Parking Lot S,1925 A St,La Verne,CA,91750,0.0,4.0,0.0,Non-Networked,J1772,public,COLLEGE_CAMPUS,4.0,False,True,False,91750.0,Los Angeles,0.3,Lowest,0.3,Lowest
Emanate Health Inter-Community Hospital,210 W San Bernardino Rd,Covina,CA,91723,0.0,4.0,0.0,Non-Networked,J1772,public,HOSPITAL,4.0,False,True,False,91723.0,Los Angeles,0.3,Lowest,0.3,Lowest
Extended Stay America - Fremont - Fremont Blvd South,46080 Fremont Blvd,Fremont,CA,94538,0.0,4.0,0.0,Non-Networked,J1772 TESLA,public,HOTEL,4.0,False,True,False,94538.0,Alameda,0.4597,Low,0.4597,Low
WATER GARDEN P1 STATION 01,1626 26th St,Santa Monica,CA,90404,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90404.0,Los Angeles,0.3,Lowest,0.3,Lowest
SPEEDWASH VS2 WASH,15200 Palmdale Road,Victorville,CA,92392,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92392.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
STANFORD CD STATION 6,742 Campus Drive Manzanita Garage,Stanford,CA,94305,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94305.0,Santa Clara,0.4597,Low,0.4597,Low
Montage Health - RR Building A,Upper Ragsdale Drive,Monterey,CA,93940,0.0,2.0,0.0,Blink Network,J1772,public,,2.0,False,True,False,93940.0,Monterey,0.4597,Low,0.4597,Low
Montage Health - RR 10 Ragsdale,10 Ragsdale Drive,Monterey,CA,93940,0.0,1.0,0.0,Blink Network,J1772,public,,1.0,False,True,False,93940.0,Monterey,0.4597,Low,0.4597,Low
5th & Spurgeon Parking Garage - Tesla Supercharger,300 East 5th Street,Santa Ana,CA,92701,0.0,0.0,20.0,Tesla,TESLA,public,PARKING_GARAGE,20.0,False,False,True,92701.0,Orange,0.3869,Lowest,0.3869,Lowest
Public Market - Tesla Supercharger,5959 Shellmound Street,Emeryville,CA,94608,0.0,0.0,12.0,Tesla,TESLA,public,SHOPPING_MALL,12.0,False,False,True,94608.0,Alameda,0.4597,Low,0.4597,Low
Jack London Square Market Garage #4 - Tesla Supercharger,255 2nd Street,Oakland,CA,94607,0.0,0.0,12.0,Tesla,TESLA,public,TRAVEL_CENTER,12.0,False,False,True,94607.0,Alameda,0.4597,Low,0.4597,Low
Marketplace at El Paseo - Tesla Supercharger,5001 North Riverside Drive,Fresno,CA,93722,0.0,0.0,12.0,Tesla,TESLA,public,SHOPPING_MALL,12.0,False,False,True,93722.0,Fresno,0.4597,Low,0.4597,Low
Albertsons 2975 Van Buren Blvd.. Riverside	CA,2975 Van Buren Bl.,Riverside,CA,92503,0.0,2.0,0.0,Volta,J1772,public,,2.0,False,True,False,92503.0,Riverside,0.3869,Lowest,0.3869,Lowest
EZ Trip Travel Center #1275,28577 Avenue 12,Madera,CA,93637,0.0,0.0,10.0,Non-Networked,CHADEMO J1772COMBO,public,TRAVEL_CENTER,10.0,False,False,True,93637.0,Fresno,0.4597,Low,0.4597,Low
Hilton - Tesla Supercharger,2323 Grand Canal Boulevard,Stockton,CA,95207,0.0,0.0,12.0,Tesla,TESLA,public,HOTEL,12.0,False,False,True,95207.0,San Joaquin,0.4597,Low,0.4597,Low
YHB LONG BEACH STATION 1,2640 N Lakewood Blvd,Long Beach,CA,90815,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90815.0,Los Angeles,0.3,Lowest,0.3,Lowest
YHB LONG BEACH STATION 5,4383 E Willow St,Long Beach,CA,90815,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90815.0,Los Angeles,0.3,Lowest,0.3,Lowest
YHB LONG BEACH STATION 7,4353 E Willow St,Long Beach,CA,90815,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90815.0,Los Angeles,0.3,Lowest,0.3,Lowest
SANTANA ROW B1 STATION 04,3060 Olsen Drive,San Jose,CA,95128,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95128.0,Santa Clara,0.4597,Low,0.4597,Low
PEPPERDINE U. VISITOR LOT 1,24255 Pacific Coast Hwy,Malibu,CA,90265,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90265.0,Los Angeles,0.3,Lowest,0.3,Lowest
ANTIOCH GE STORE FRONT,1888 Verne Roberts Cir,Antioch,CA,94509,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94509.0,Contra Costa,0.4597,Low,0.4597,Low
AVENTINE APTS EV SPC 3 & 4,22501 Chase,Aliso Viejo,CA,92656,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92656.0,Orange,0.3869,Lowest,0.3869,Lowest
